Date,Open,High,Low,Close,Adj Close,Volume
2021-04-30,1780.000000,1802.000000,1739.449951,1748.800049,1748.800049,2621783
2021-05-03,1735.000000,1759.000000,1685.000000,1725.449951,1725.449951,5593869
2021-05-04,1751.000000,1764.000000,1725.300049,1732.650024,1732.650024,4255151
2021-05-05,1741.000000,1778.000000,1721.900024,1770.750000,1770.750000,2411643
2021-05-06,1781.699951,1793.699951,1763.199951,1788.250000,1788.250000,2380255
2021-05-07,1796.000000,1813.000000,1773.500000,1780.349976,1780.349976,1610730
2021-05-10,1809.000000,1813.250000,1790.599976,1809.349976,1809.349976,1332490
2021-05-11,1776.599976,1794.400024,1753.250000,1755.449951,1755.449951,2955976
2021-05-12,1754.000000,1754.000000,1715.550049,1718.849976,1718.849976,3181830
2021-05-14,1728.900024,1728.900024,1701.099976,1706.650024,1706.650024,2937892
2021-05-17,1717.000000,1755.000000,1710.000000,1744.150024,1744.150024,4211441
2021-05-18,1768.000000,1770.949951,1750.099976,1755.099976,1755.099976,4658414
2021-05-19,1747.949951,1750.349976,1727.449951,1730.550049,1730.550049,2372042
2021-05-20,1732.000000,1737.000000,1705.099976,1708.199951,1708.199951,2598038
2021-05-21,1715.500000,1764.449951,1715.500000,1757.650024,1757.650024,4293112
2021-05-24,1763.650024,1778.900024,1742.000000,1757.000000,1757.000000,3613907
2021-05-25,1770.400024,1773.900024,1738.000000,1750.500000,1750.500000,2201625
2021-05-26,1760.050049,1761.800049,1736.900024,1740.650024,1740.650024,2845100
2021-05-27,1740.000000,1783.449951,1725.699951,1777.250000,1777.250000,5339988
2021-05-28,1786.000000,1813.000000,1778.250000,1800.750000,1800.750000,3247009
2021-05-31,1799.000000,1811.800049,1785.000000,1807.699951,1807.699951,2310809
2021-06-01,1815.000000,1824.000000,1788.000000,1797.000000,1797.000000,2289816
2021-06-02,1793.000000,1793.000000,1770.000000,1783.099976,1783.099976,3098849
2021-06-03,1790.000000,1827.949951,1790.000000,1814.199951,1814.199951,3444131
2021-06-04,1820.000000,1820.949951,1797.000000,1811.199951,1811.199951,1508706
2021-06-07,1825.000000,1825.000000,1807.000000,1814.900024,1814.900024,1096139
2021-06-08,1815.000000,1816.500000,1787.849976,1793.550049,1793.550049,1331031
2021-06-09,1789.900024,1812.000000,1775.000000,1782.900024,1782.900024,2037714
2021-06-10,1787.699951,1803.000000,1776.000000,1799.550049,1799.550049,1854489
2021-06-11,1809.000000,1810.000000,1788.000000,1794.349976,1794.349976,1621928
2021-06-14,1789.900024,1789.900024,1759.500000,1768.050049,1768.050049,2543002
2021-06-15,1775.800049,1784.150024,1766.000000,1770.900024,1770.900024,1735824
2021-06-16,1770.849976,1780.949951,1753.000000,1760.599976,1760.599976,2845543
2021-06-17,1747.250000,1771.800049,1736.000000,1766.050049,1766.050049,2578242
2021-06-18,1774.949951,1776.650024,1733.250000,1760.449951,1760.449951,2678789
2021-06-21,1740.000000,1777.199951,1731.300049,1772.050049,1772.050049,1279321
2021-06-22,1780.000000,1785.000000,1754.000000,1757.099976,1757.099976,1571743
2021-06-23,1764.000000,1764.000000,1727.250000,1736.699951,1736.699951,7602349
2021-06-24,1735.000000,1742.900024,1727.199951,1737.900024,1737.900024,3595393
2021-06-25,1735.000000,1754.000000,1720.900024,1735.000000,1735.000000,9577645
2021-06-28,1735.000000,1748.000000,1722.199951,1733.050049,1733.050049,3500507
2021-06-29,1737.800049,1738.000000,1702.000000,1705.849976,1705.849976,10394662
2021-06-30,1705.849976,1743.500000,1698.449951,1705.849976,1705.849976,8822099
2021-07-01,1709.900024,1725.199951,1706.150024,1716.099976,1716.099976,2988386
2021-07-02,1727.000000,1728.000000,1710.000000,1715.150024,1715.150024,2242551
2021-07-05,1727.000000,1739.800049,1721.500000,1731.099976,1731.099976,1887671
2021-07-06,1729.000000,1760.000000,1727.000000,1755.349976,1755.349976,3692222
2021-07-07,1756.000000,1768.500000,1743.150024,1761.800049,1761.800049,2726182
2021-07-08,1758.000000,1763.000000,1725.000000,1732.300049,1732.300049,2208015
